date,tournament,radiant,dire,winner,match_id
2015-12-25,Radiant Dire Cup 2015 Finals,LGD.cn,VG,DIRE,2029612992
2015-12-25,Radiant Dire Cup 2015 Finals,VG,LGD.cn,RADIANT,2029688671
2015-12-25,Radiant Dire Cup 2015 Finals,EHOME,CDEC.Y 2,RADIANT,2027852285
2015-12-25,Radiant Dire Cup 2015 Finals,CDEC.Y 2,EHOME,RADIANT,2028007805
2015-12-25,Radiant Dire Cup 2015 Finals,CDEC,FanTuan,RADIANT,2028338034
2015-12-25,Radiant Dire Cup 2015 Finals,VG,LGD.cn,RADIANT,2029688671
2015-12-25,Radiant Dire Cup 2015 Finals,CDEC,CDEC.Y 2,DIRE,2029823980
2015-12-25,Radiant Dire Cup 2015 Finals,CDEC.Y 2,CDEC,RADIANT,2029938095
2015-12-26,Uprise Champions Cup Special,TSpirit,Elements,RADIANT,2030985868
2015-12-26,Radiant Dire Cup 2015 Finals,VG,CDEC.Y 2,DIRE,2032776461
2015-12-26,Radiant Dire Cup 2015 Finals,CDEC.Y 2,VG,RADIANT,2032614329
2015-12-26,Radiant Dire Cup 2015 Finals,VG,CDEC.Y 2,RADIANT,2032505340
2015-12-26,Radiant Dire Cup 2015 Finals,iG.V,CDEC,RADIANT,2030477854
2015-12-26,Uprise Champions Cup Special,Elements,TSpirit,RADIANT,2030827740
2015-12-26,Radiant Dire Cup 2015 Finals,EHOME,LGD.cn,RADIANT,2030735369
2015-12-26,Uprise Champions Cup Special,Elements,TSpirit,RADIANT,2031108240
2015-12-26,Radiant Dire Cup 2015 Finals,EHOME,FanTuan,RADIANT,2030320107
2015-12-26,Radiant Dire Cup 2015 Finals,EHOME,LGD.cn,RADIANT,2030735369
2015-12-26,Radiant Dire Cup 2015 Finals,EHOME,iG.V,RADIANT,2030982417
2015-12-27,Radiant Dire Cup 2015 Finals,EHOME,CDEC.Y 2,RADIANT,2033930307
2015-12-27,Radiant Dire Cup 2015 Finals,EHOME,CDEC.Y 2,RADIANT,2033562446
2015-12-27,Radiant Dire Cup 2015 Finals,CDEC.Y 2,EHOME,RADIANT,2033684435
2015-12-27,Radiant Dire Cup 2015 Finals,EHOME,VG,RADIANT,2033255399
2015-12-27,Radiant Dire Cup 2015 Finals,VG,EHOME,DIRE,2033137997
2015-12-27,Dota Pit League Season 4,NME,coL 2,DIRE,2034793869
2015-12-27,Dota Pit League Season 4,coL 2,NME,RADIANT,2034834217
2015-12-27,Radiant Dire Cup 2015 Finals,EHOME,VG,DIRE,2033006219
2015-12-27,Radiant Dire Cup 2015 Finals,EHOME,VG,DIRE,2033006219
2015-12-27,Radiant Dire Cup 2015 Finals,VG,EHOME,DIRE,2033137997
2015-12-27,Radiant Dire Cup 2015 Finals,EHOME,VG,RADIANT,2033255399
2015-12-29,ECL 2015 Autumn,CDEC,FTD.B,DIRE,2040539666
2015-12-29,Dota Pit League Season 4,LvT,coL 2,DIRE,2039883712
2015-12-29,Dota Pit League Season 4,coL 2,LvT,RADIANT,2039941380
2015-12-30,ECL 2015 Autumn,FTD.B,CDEC,DIRE,2040634000
2015-12-30,ECL 2015 Autumn,CDEC,FTD.B,RADIANT,2040757034
2015-12-30,ECL 2015 Autumn,CDEC,CDEC.Y 2,RADIANT,2040909613
2015-12-30,ECL 2015 Autumn,CDEC.Y 2,CDEC,DIRE,2041025397
2016-01-03,Uprise Champions Cup Special,TSpirit,FF,DIRE,2052521446
2016-01-03,Uprise Champions Cup Special,FF,TSpirit,RADIANT,2052610024
2016-01-05,Dota Pit League Season 4,DC,coL 2,RADIANT,2057800235
2016-01-05,Dota Pit League Season 4,DC,coL 2,RADIANT,2057847701
2016-01-06,Shanghai Major China Qualifiers,TongFu,LGD.cn,DIRE,2060213109
2016-01-06,Shanghai Major China Qualifiers,LGD.cn,iG,RADIANT,2060301497
2016-01-06,Shanghai Major China Qualifiers,TongFu,LGD.cn,DIRE,2060146450
2016-01-06,Shanghai Major China Qualifiers,LGD.cn,iG,RADIANT,2060377693
2016-01-06,Shanghai Major SEA Qualifiers,SiG.Tr,Fnatic.MY,DIRE,2060482132
2016-01-06,Shanghai Major SEA Qualifiers,Fnatic.MY,SiG.Tr,RADIANT,2060423372
2016-01-07,Shanghai Major SEA Qualifiers,SiG.Tr,MVP Phoenix,DIRE,2062737676
2016-01-07,Shanghai Major SEA Qualifiers,SiG.Tr,MVP Phoenix,RADIANT,2062660792
2016-01-07,Shanghai Major SEA Qualifiers,XctN 2,MVP Phoenix,DIRE,2060990735
2016-01-07,Shanghai Major SEA Qualifiers,MskiX,Fnatic.MY,DIRE,2062684014
2016-01-07,Shanghai Major SEA Qualifiers,XctN 2,MVP Phoenix,DIRE,2060890965
2016-01-07,Shanghai Major Europe Qualifiers,TSpirit,HR,RADIANT,2061649074
2016-01-07,Shanghai Major Europe Qualifiers,CL,TSpirit,DIRE,2061052871
2016-01-07,Shanghai Major Europe Qualifiers,HR,TSpirit,DIRE,2061779096
2016-01-07,Shanghai Major Europe Qualifiers,CL,TSpirit,DIRE,2060930836
2016-01-07,Shanghai Major China Qualifiers,Nb,Wings,RADIANT,2062698655
2016-01-07,Shanghai Major China Qualifiers,Wings,Nb,RADIANT,2062642139
2016-01-07,Shanghai Major Europe Qualifiers,FF,Liquid,DIRE,2061413869
2016-01-07,Shanghai Major SEA Qualifiers,Fnatic.MY,MskiX,DIRE,2062614658
2016-01-07,Shanghai Major China Qualifiers,LGD.cn,FanTuan,RADIANT,2062552528
2016-01-07,Shanghai Major Europe Qualifiers,FF,Liquid,DIRE,2061254166
2016-01-07,Shanghai Major Americas Qualifiers,Shazam,coL 2,DIRE,2062500670
2016-01-07,Shanghai Major Americas Qualifiers,LvT,Archon,DIRE,2062424026
2016-01-07,Shanghai Major China Qualifiers,LGD.cn,iG.V,RADIANT,2062882855
2016-01-07,Shanghai Major Americas Qualifiers,Archon,LvT,RADIANT,2062360869
2016-01-07,Shanghai Major Americas Qualifiers,E.Wolves,Archon,DIRE,2062260487
2016-01-07,Shanghai Major Americas Qualifiers,E.Wolves,Archon,DIRE,2062111500
2016-01-07,Shanghai Major Europe Qualifiers,TSpirit,NaVi,DIRE,2060759290
2016-01-07,Shanghai Major Americas Qualifiers,coL 2,Shazam,DIRE,2062557027
2016-01-07,Shanghai Major Europe Qualifiers,NaVi,TSpirit,DIRE,2060683250
2016-01-07,Shanghai Major China Qualifiers,CDEC.Y 2,Nb,DIRE,2061229184
2016-01-07,Shanghai Major China Qualifiers,Nb,CDEC.Y 2,DIRE,2061039829
2016-01-07,Shanghai Major Europe Qualifiers,LC,Liquid,RADIANT,2062023258
2016-01-07,Shanghai Major Americas Qualifiers,VB,Archon,DIRE,2061979675
2016-01-07,Shanghai Major Americas Qualifiers,VB,Archon,RADIANT,2061866954
2016-01-07,Shanghai Major Europe Qualifiers,LC,Liquid,DIRE,2061916953
2016-01-07,Shanghai Major China Qualifiers,FanTuan,LGD.cn,RADIANT,2062482167
2016-01-08,Shanghai Major Europe Qualifiers,Elements,Liquid,DIRE,2064017925
2016-01-08,Shanghai Major Europe Qualifiers,Vega,Liquid,DIRE,2063517372
2016-01-08,Shanghai Major Europe Qualifiers,Liquid,Vega,RADIANT,2063371941
2016-01-08,Shanghai Major China Qualifiers,CDEC.A,Nb,DIRE,2063614085
2016-01-08,Shanghai Major SEA Qualifiers,XctN 2,Fnatic.MY,DIRE,2063373523
2016-01-08,Shanghai Major SEA Qualifiers,Fnatic.MY,MVP Phoenix,DIRE,2063082521
2016-01-08,Shanghai Major SEA Qualifiers,Fnatic.MY,XctN 2,RADIANT,2063281584
2016-01-08,Shanghai Major SEA Qualifiers,Taring,Fnatic.MY,DIRE,2065030309
2016-01-08,Shanghai Major SEA Qualifiers,Fnatic.MY,Taring,RADIANT,2065111781
2016-01-08,Shanghai Major SEA Qualifiers,MVP Phoenix,Fnatic.MY,DIRE,2065482587
2016-01-08,Shanghai Major China Qualifiers,Newbee.Y,Nb,DIRE,2063221959
2016-01-08,Shanghai Major China Qualifiers,Nb,LGD.cn,DIRE,2065193805
2016-01-08,Shanghai Major China Qualifiers,Nb,LGD.cn,RADIANT,2065112786
2016-01-08,Shanghai Major China Qualifiers,Nb,LGD.cn,DIRE,2065046175
2016-01-08,Shanghai Major Europe Qualifiers,Liquid,Elements,RADIANT,2064195270
2016-01-08,Shanghai Major China Qualifiers,CDEC.A,Nb,RADIANT,2063470904
2016-01-08,Shanghai Major SEA Qualifiers,Fnatic.MY,MVP Phoenix,RADIANT,2063000977
2016-01-08,Shanghai Major China Qualifiers,Wings,Nb,DIRE,2063816118
2016-01-08,Shanghai Major SEA Qualifiers,First Departure,MVP Phoenix,RADIANT,2065200918
2016-01-08,Shanghai Major Americas Qualifiers,NoT,coL 2,DIRE,2064927649
2016-01-08,Shanghai Major China Qualifiers,Nb,Newbee.Y,RADIANT,2063091352
2016-01-08,Shanghai Major Americas Qualifiers,NoT,coL 2,DIRE,2064861272
2016-01-08,Shanghai Major Americas Qualifiers,PoF 2,coL 2,DIRE,2064631768
2016-01-08,Shanghai Major Americas Qualifiers,coL 2,PoF 2,RADIANT,2064531559
2016-01-08,Shanghai Major China Qualifiers,iG.V,LGD.cn,DIRE,2062986571
2016-01-08,Shanghai Major China Qualifiers,Nb,LGD.cn,DIRE,2065046175
2016-01-08,Shanghai Major Americas Qualifiers,Mischief,coL 2,DIRE,2064983103
2016-01-08,Shanghai Major Europe Qualifiers,TSpirit,Empire,RADIANT,2063137269
2016-01-08,Shanghai Major Europe Qualifiers,Empire,TSpirit,DIRE,2063054781
2016-01-08,Shanghai Major China Qualifiers,Nb,LGD.cn,DIRE,2065193805
2016-01-08,Shanghai Major Americas Qualifiers,Archon,DC,DIRE,2064299688
2016-01-08,Shanghai Major China Qualifiers,Nb,LGD.cn,RADIANT,2065112786
2016-01-08,Shanghai Major Americas Qualifiers,coL 2,Mischief,RADIANT,2065048372
2016-01-08,Shanghai Major SEA Qualifiers,First Departure,MVP Phoenix,DIRE,2065374045
2016-01-08,Shanghai Major SEA Qualifiers,MVP Phoenix,First Departure,RADIANT,2065286763
2016-01-08,Shanghai Major Americas Qualifiers,DC,Archon,DIRE,2064407159
2016-01-08,Shanghai Major SEA Qualifiers,MVP Phoenix,MskiX,RADIANT,2063555247
2016-01-08,Shanghai Major SEA Qualifiers,MskiX,MVP Phoenix,RADIANT,2063332746
2016-01-08,Shanghai Major SEA Qualifiers,MskiX,MVP Phoenix,DIRE,2063202504
2016-01-08,Shanghai Major SEA Qualifiers,MVP Phoenix,Fnatic.MY,DIRE,2065482587
2016-01-08,Shanghai Major SEA Qualifiers,Fnatic.MY,MVP Phoenix,RADIANT,2063000977
2016-01-08,Shanghai Major SEA Qualifiers,Fnatic.MY,MVP Phoenix,DIRE,2063082521
2016-01-09,Shanghai Major Americas Qualifiers,Archon,coL 2,DIRE,2067550774
2016-01-09,Shanghai Major Americas Qualifiers,Archon,coL 2,RADIANT,2067613703
2016-01-09,Shanghai Major Americas Qualifiers,Archon,coL 2,RADIANT,2067328957
2016-01-09,Shanghai Major Americas Qualifiers,Archon,DC,DIRE,2066985045
2016-01-09,Shanghai Major Americas Qualifiers,Archon,DC,RADIANT,2067842765
2016-01-09,Shanghai Major China Qualifiers,iG.V,LGD.cn,DIRE,2065752934
2016-01-09,Shanghai Major Europe Qualifiers,Liquid,Empire,DIRE,2066514759
2016-01-09,Shanghai Major Europe Qualifiers,Empire,Liquid,DIRE,2066679779
2016-01-09,Shanghai Major Europe Qualifiers,TSpirit,Liquid,DIRE,2067086468
2016-01-09,Shanghai Major Americas Qualifiers,Archon,DC,DIRE,2067783943
2016-01-09,Shanghai Major Americas Qualifiers,Archon,DC,RADIANT,2067682924
2016-01-09,Shanghai Major China Qualifiers,LGD.cn,iG.V,RADIANT,2065614124
2016-01-09,Shanghai Major Europe Qualifiers,Empire,Liquid,DIRE,2066337298
2016-01-09,Shanghai Major Europe Qualifiers,Liquid,TSpirit,RADIANT,2066888438
2016-01-09,Shanghai Major Americas Qualifiers,Archon,coL 2,DIRE,2067550774
2016-01-09,Shanghai Major China Qualifiers,CDEC.A,Nb,RADIANT,2068092670
2016-01-09,Shanghai Major SEA Qualifiers,Fnatic.MY,MVP Phoenix,RADIANT,2065589675
2016-01-09,Shanghai Major China Qualifiers,Nb,CDEC.A,RADIANT,2068205321
2016-01-09,Shanghai Major Americas Qualifiers,Archon,coL 2,RADIANT,2067328957
2016-01-09,Shanghai Major Europe Qualifiers,Vega,TSpirit,DIRE,2065765933
2016-01-09,Shanghai Major SEA Qualifiers,Fnatic.MY,MVP Phoenix,RADIANT,2065589675
2016-01-09,Shanghai Major Europe Qualifiers,Vega,TSpirit,DIRE,2066144864
2016-01-09,Shanghai Major Europe Qualifiers,Liquid,TSpirit,RADIANT,2066888438
2016-01-09,Shanghai Major Europe Qualifiers,TSpirit,Vega,DIRE,2065960306
2016-01-09,Shanghai Major Europe Qualifiers,TSpirit,Liquid,DIRE,2067086468
2016-01-09,Shanghai Major Americas Qualifiers,Archon,coL 2,RADIANT,2067613703
2016-01-10,Shanghai Major Europe Qualifiers,Empire,TSpirit,DIRE,2069609831
2016-01-10,Shanghai Major Americas Qualifiers,DC,coL 2,DIRE,2070303765
2016-01-10,Shanghai Major Americas Qualifiers,DC,coL 2,RADIANT,2070247171
2016-01-10,Shanghai Major Americas Qualifiers,DC,coL 2,DIRE,2070184901
2016-01-10,Shanghai Major Americas Qualifiers,Shazam,coL 2,DIRE,2070114438
2016-01-10,Shanghai Major Americas Qualifiers,Shazam,coL 2,DIRE,2070058798
2016-01-10,Shanghai Major China Qualifiers,Nb,CDEC.A,RADIANT,2068342969
2016-01-10,Shanghai Major China Qualifiers,Nb,iG.V,RADIANT,2068547220
2016-01-10,Shanghai Major China Qualifiers,Nb,iG.V,RADIANT,2068680329
2016-01-10,Shanghai Major SEA Qualifiers,First Departure,MVP Phoenix,DIRE,2068582828
2016-01-10,Shanghai Major SEA Qualifiers,First Departure,MVP Phoenix,DIRE,2068449910
2016-01-10,Shanghai Major Europe Qualifiers,TSpirit,Empire,RADIANT,2069724674
2016-01-12,Canada Cup 6,PoF 2,Archon,DIRE,2074730485
2016-01-13,StarSeries i-League 13,Wings,VP 2,DIRE,2076348113
2016-01-13,StarSeries i-League 13,VP 2,coL 2,RADIANT,2076416428
2016-01-13,StarSeries i-League 13,VP 2,Secret,DIRE,2075759693
2016-01-13,StarSeries i-League 13,VP 2,Secret,DIRE,2075759693
2016-01-13,StarSeries i-League 13,Liquid,coL 2,RADIANT,2076170796
2016-01-13,StarSeries i-League 13,LGD.cn,EG,RADIANT,2075800809
2016-01-13,StarSeries i-League 13,LGD.cn,Fnatic.MY,RADIANT,2075276894
2016-01-13,StarSeries i-League 13,NaVi,Fnatic.MY,DIRE,2075411351
2016-01-13,StarSeries i-League 13,Alliance,Fnatic.MY,RADIANT,2076097364
2016-01-13,StarSeries i-League 13,VP 2,coL 2,RADIANT,2076416428
2016-01-13,StarSeries i-League 13,NaVi,Alliance,RADIANT,2075980748
2016-01-13,StarSeries i-League 13,Liquid,coL 2,RADIANT,2076170796
2016-01-13,StarSeries i-League 13,LGD.cn,TSpirit,RADIANT,2075462434
2016-01-13,StarSeries i-League 13,Liquid,Secret,RADIANT,2076295390
2016-01-13,StarSeries i-League 13,Alliance,Fnatic.MY,RADIANT,2076097364
2016-01-13,StarSeries i-League 13,TSpirit,Alliance,RADIANT,2076256631
2016-01-13,StarSeries i-League 13,Secret,Vega,DIRE,2076381332
2016-01-13,StarSeries i-League 13,Wings,coL 2,DIRE,2076499367
2016-01-13,StarSeries i-League 13,Liquid,Secret,RADIANT,2076295390
2016-01-13,StarSeries i-League 13,TSpirit,Alliance,RADIANT,2076256631
2016-01-13,StarSeries i-League 13,TSpirit,EG,DIRE,2075614230
2016-01-13,StarSeries i-League 13,LGD.cn,TSpirit,RADIANT,2075462434
2016-01-13,StarSeries i-League 13,Vega,Liquid,DIRE,2076536729
2016-01-13,StarSeries i-League 13,LGD.cn,Fnatic.MY,RADIANT,2075276894
2016-01-14,StarSeries i-League 13,Vega,coL 2,RADIANT,2077718141
2016-01-14,StarSeries i-League 13,VP 2,Vega,DIRE,2078130243
2016-01-14,StarSeries i-League 13,LGD.cn,NaVi,RADIANT,2077303843
2016-01-14,StarSeries i-League 13,VP 2,Liquid,DIRE,2077929558
2016-01-14,StarSeries i-League 13,NaVi,TSpirit,RADIANT,2077552827
2016-01-14,StarSeries i-League 13,Fnatic.MY,TSpirit,RADIANT,2077320904
2016-01-14,StarSeries i-League 13,Secret,coL 2,RADIANT,2077933059
2016-01-14,StarSeries i-League 13,Alliance,LGD.cn,RADIANT,2077418186
2016-01-14,StarSeries i-League 13,Wings,Liquid,RADIANT,2077734638
2016-01-14,StarSeries i-League 13,VP 2,Liquid,DIRE,2077929558
2016-01-14,StarSeries i-League 13,Secret,coL 2,RADIANT,2077933059
2016-01-14,StarSeries i-League 13,Wings,Secret,DIRE,2078120447
2016-01-14,StarSeries i-League 13,Alliance,EG,RADIANT,2077571730
2016-01-14,StarSeries i-League 13,Alliance,LGD.cn,RADIANT,2077418186
2016-01-14,StarSeries i-League 13,Fnatic.MY,TSpirit,RADIANT,2077320904
2016-01-14,StarSeries i-League 13,EG,Fnatic.MY,RADIANT,2077430052
2016-01-15,StarSeries i-League 13,Alliance,Secret,DIRE,2080280770
2016-01-15,Canada Cup 6,E.Wolves,Archon,DIRE,2081269818
2016-01-15,Canada Cup 6,E.Wolves,Archon,RADIANT,2081336560
2016-01-15,StarSeries i-League 13,EG,LGD.cn,RADIANT,2081841527
2016-01-15,StarSeries i-League 13,Secret,Alliance,DIRE,2080442164
2016-01-15,StarSeries i-League 13,Secret,Alliance,DIRE,2080584907
2016-01-15,StarSeries i-League 13,Secret,Alliance,DIRE,2080442164
2016-01-15,StarSeries i-League 13,Alliance,Secret,DIRE,2080280770
2016-01-15,Canada Cup 6,E.Wolves,Archon,RADIANT,2081392598
2016-01-15,StarSeries i-League 13,Secret,Alliance,DIRE,2080584907
2016-01-16,StarSeries i-League 13,Liquid,Alliance,DIRE,2082949424
2016-01-16,StarSeries i-League 13,Alliance,Liquid,RADIANT,2083137467
2016-01-16,StarSeries i-League 13,EG,LGD.cn,RADIANT,2082106725
2016-01-16,StarSeries i-League 13,LGD.cn,EG,RADIANT,2081957054
2016-01-16,StarSeries i-League 13,Liquid,Alliance,DIRE,2082949424
2016-01-16,StarSeries i-League 13,Alliance,Liquid,RADIANT,2083137467
2016-01-17,StarSeries i-League 13,Alliance,EG,RADIANT,2084942867
2016-01-17,StarSeries i-League 13,EG,Alliance,DIRE,2085059868
2016-01-18,WePlay 3 SEA Qualifiers,Redeem,MVP Phoenix,DIRE,2087778325
2016-01-19,MarsTV League 2015 China Qualifiers,CDEC,DW,RADIANT,2091093397
2016-01-19,MarsTV League 2015 China Qualifiers,DW,CDEC,DIRE,2091175303
2016-01-20,Canada Cup 6,DC,coL 2,DIRE,2093093353
2016-01-20,MarsTV League 2015 China Qualifiers,CDEC.Y 2,Nb,RADIANT,2093575297
2016-01-20,WePlay 3 EU Qualifiers,PD 2,TSpirit,DIRE,2092415945
2016-01-20,WePlay 3 EU Qualifiers,WG 2,Liquid,DIRE,2092744852
2016-01-20,WePlay 3 EU Qualifiers,STEAK,Liquid,DIRE,2092844919
2016-01-20,MarsTV League 2015 China Qualifiers,Way,Nb,DIRE,2092314362
2016-01-20,Canada Cup 6,DC,coL 2,DIRE,2093179602
2016-01-20,Canada Cup 6,coL 2,DC,DIRE,2093135715
2016-01-20,WePlay 3 SEA Qualifiers,Mineski,MVP Phoenix,RADIANT,2091999033
2016-01-20,MarsTV League 2015 China Qualifiers,Nb,Way,RADIANT,2092197627
2016-01-20,MarsTV League 2015 China Qualifiers,CDEC,TongFu,DIRE,2093339609
2016-01-20,WePlay 3 Americas Qualifiers,E.Wolves,Archon,RADIANT,2092968926
2016-01-20,MarsTV League 2015 China Qualifiers,TongFu,CDEC,RADIANT,2093284015
2016-01-21,MarsTV League 2015 China Qualifiers,Nb,CDEC.Y 2,RADIANT,2093670236
2016-01-21,MarsTV League 2015 China Qualifiers,CDEC.Y 2,Nb,DIRE,2093833326
2016-01-21,Dota Pit League Season 4,HR,Liquid,RADIANT,2095012496
2016-01-21,Dota Pit League Season 4,HR,Liquid,DIRE,2095097165
2016-01-21,Dota Pit League Season 4,Liquid,Empire,RADIANT,2095187327
2016-01-21,Dota Pit League Season 4,Empire,Liquid,RADIANT,2095238951
2016-01-21,Canada Cup 6,Shazam,coL 2,DIRE,2095305164
2016-01-21,Canada Cup 6,coL 2,Shazam,RADIANT,2095366171
2016-01-21,Canada Cup 6,NoT,Archon,RADIANT,2095244332
2016-01-22,WePlay 3 Americas Qualifiers,Archon,Shazam,RADIANT,2097579074
2016-01-22,MarsTV League 2015 China Qualifiers,Nb,TongFu,RADIANT,2098362817
2016-01-22,MarsTV League 2015 China Qualifiers,CDEC,Newbee.Y,DIRE,2096571723
2016-01-22,MarsTV League 2015 China Qualifiers,TongFu,Nb,RADIANT,2098136969
2016-01-22,MarsTV League 2015 China Qualifiers,Nb,TongFu,RADIANT,2098216500
2016-01-22,MarsTV League 2015 China Qualifiers,Newbee.Y,CDEC,RADIANT,2096694313
2016-01-23,WePlay 3 EU Qualifiers,TSpirit,FF,RADIANT,2099425092
2016-01-24,MarsTV League 2015 China Qualifiers,CDEC.Y 2,Nb,DIRE,2101299053
2016-01-24,MarsTV League 2015 China Qualifiers,Nb,CDEC.Y 2,DIRE,2101449868
2016-01-24,MarsTV League 2015 China Qualifiers,CDEC.Y 2,Nb,DIRE,2101585345
2016-01-24,MarsTV League 2015 China Qualifiers,Nb,CDEC.Y 2,RADIANT,2101792278
2016-01-25,Dota Pit League Season 4,4ASC,Liquid,DIRE,2105006485
2016-01-25,Dota Pit League Season 4,4ASC,Liquid,DIRE,2104919918
2016-01-26,MarsTV League Winter 2015 Finals,Nb,TSpirit,DIRE,2107839445
2016-01-26,MarsTV League Winter 2015 Finals,OG,EG,RADIANT,2107876927
2016-01-26,MarsTV League Winter 2015 Finals,Secret,LGD.cn,DIRE,2107662815
2016-01-26,WePlay 3 EU Qualifiers,Liquid,NLG,RADIANT,2107079164
2016-01-26,MarsTV League Winter 2015 Finals,Secret,LGD.cn,RADIANT,2107778368
2016-01-26,MarsTV League Winter 2015 Finals,Secret,LGD.cn,DIRE,2107662815
2016-01-26,MarsTV League Winter 2015 Finals,Secret,LGD.cn,RADIANT,2107778368
2016-01-26,MarsTV League Winter 2015 Finals,OG,VG,DIRE,2107644923
2016-01-26,MarsTV League Winter 2015 Finals,Mineski,coL 2,DIRE,2107854977
2016-01-26,MarsTV League Winter 2015 Finals,coL 2,EHOME,RADIANT,2107751616
2016-01-26,MarsTV League Winter 2015 Finals,EHOME,coL 2,RADIANT,2107660182
2016-01-26,MarsTV League Winter 2015 Finals,EHOME,LGD.cn,DIRE,2107923519
2016-01-26,MarsTV League Winter 2015 Finals,VG,OG,RADIANT,2107740985
2016-01-26,MarsTV League Winter 2015 Finals,EHOME,coL 2,RADIANT,2107660182
2016-01-26,MarsTV League Winter 2015 Finals,coL 2,EHOME,RADIANT,2107751616
2016-01-26,MarsTV League Winter 2015 Finals,EHOME,LGD.cn,DIRE,2107923519
2016-01-26,MarsTV League Winter 2015 Finals,Nb,TSpirit,DIRE,2107839445
2016-01-26,MarsTV League Winter 2015 Finals,EG,TSpirit,RADIANT,2107746062
2016-01-26,MarsTV League Winter 2015 Finals,VG,OG,RADIANT,2107740985
2016-01-26,MarsTV League Winter 2015 Finals,OG,VG,DIRE,2107644923
2016-01-27,MarsTV League Winter 2015 Finals,VG,TSpirit,RADIANT,2108392454
2016-01-27,MarsTV League Winter 2015 Finals,Secret,EHOME,DIRE,2108326859
2016-01-27,MarsTV League Winter 2015 Finals,EHOME,Secret,DIRE,2108173763
2016-01-27,MarsTV League Winter 2015 Finals,Mineski,EHOME,DIRE,2109649818
2016-01-27,MarsTV League Winter 2015 Finals,EHOME,Mineski,RADIANT,2109702182
2016-01-27,MarsTV League Winter 2015 Finals,EHOME,coL 2,RADIANT,2109829139
2016-01-27,WePlay 3 SEA Qualifiers,TNC,MVP Phoenix,DIRE,2108491827
2016-01-27,MarsTV League Winter 2015 Finals,Secret,LGD.cn,DIRE,2109842031
2016-01-27,MarsTV League Winter 2015 Finals,OG,EG,RADIANT,2107983537
2016-01-27,MarsTV League Winter 2015 Finals,LGD.cn,coL 2,DIRE,2108582802
2016-01-27,MarsTV League Winter 2015 Finals,OG,TSpirit,RADIANT,2108256895
2016-01-27,MarsTV League Winter 2015 Finals,Mineski,LGD.cn,DIRE,2108320103
2016-01-27,MarsTV League Winter 2015 Finals,Mineski,LGD.cn,DIRE,2108168598
2016-01-27,MarsTV League Winter 2015 Finals,Mineski,coL 2,DIRE,2107988999
2016-01-27,WePlay 3 SEA Qualifiers,XctN 2,MVP Phoenix,DIRE,2108634176
2016-01-27,MarsTV League Winter 2015 Finals,Secret,Mineski,RADIANT,2108548897
2016-01-27,MarsTV League Winter 2015 Finals,Secret,coL 2,RADIANT,2109708585
2016-01-27,MarsTV League Winter 2015 Finals,Secret,coL 2,DIRE,2109652802
2016-01-27,MarsTV League Winter 2015 Finals,EHOME,LGD.cn,RADIANT,2108052578
2016-01-27,MarsTV League Winter 2015 Finals,EHOME,Secret,DIRE,2108173763
2016-01-27,MarsTV League Winter 2015 Finals,Secret,EHOME,DIRE,2108326859
2016-01-27,MarsTV League Winter 2015 Finals,TSpirit,Nb,DIRE,2107957556
2016-01-27,MarsTV League Winter 2015 Finals,Nb,VG,RADIANT,2108085999
2016-01-27,MarsTV League Winter 2015 Finals,VG,Nb,RADIANT,2108218114
2016-01-27,MarsTV League Winter 2015 Finals,Secret,Mineski,RADIANT,2108681521
2016-01-27,MarsTV League Winter 2015 Finals,Nb,EG,DIRE,2108580048
2016-01-27,MarsTV League Winter 2015 Finals,Nb,OG,DIRE,2109659438
2016-01-27,MarsTV League Winter 2015 Finals,Nb,OG,DIRE,2109725036
2016-01-27,MarsTV League Winter 2015 Finals,EG,Nb,RADIANT,2109840528
2016-01-27,MarsTV League Winter 2015 Finals,Secret,coL 2,RADIANT,2109974422
2016-01-27,MarsTV League Winter 2015 Finals,Secret,LGD.cn,DIRE,2109842031
2016-01-27,MarsTV League Winter 2015 Finals,LGD.cn,coL 2,RADIANT,2108453277
2016-01-27,MarsTV League Winter 2015 Finals,EG,Nb,DIRE,2108797408
2016-01-27,MarsTV League Winter 2015 Finals,LGD.cn,coL 2,DIRE,2108582802
2016-01-27,MarsTV League Winter 2015 Finals,LGD.cn,coL 2,RADIANT,2108453277
2016-01-27,MarsTV League Winter 2015 Finals,Secret,coL 2,RADIANT,2109708585
2016-01-27,MarsTV League Winter 2015 Finals,OG,TSpirit,RADIANT,2108139739
2016-01-27,MarsTV League Winter 2015 Finals,TSpirit,Nb,DIRE,2107957556
2016-01-27,MarsTV League Winter 2015 Finals,EG,VG,DIRE,2109724816
2016-01-27,MarsTV League Winter 2015 Finals,VG,EG,RADIANT,2109664389
2016-01-27,MarsTV League Winter 2015 Finals,VG,TSpirit,RADIANT,2108392454
2016-01-27,MarsTV League Winter 2015 Finals,VG,Nb,RADIANT,2108218114
2016-01-27,MarsTV League Winter 2015 Finals,Nb,VG,RADIANT,2108085999
2016-01-27,MarsTV League Winter 2015 Finals,EHOME,LGD.cn,RADIANT,2108052578
2016-01-27,MarsTV League Winter 2015 Finals,Secret,coL 2,DIRE,2109652802
2016-01-27,MarsTV League Winter 2015 Finals,Nb,OG,DIRE,2109725036
2016-01-27,MarsTV League Winter 2015 Finals,Nb,OG,DIRE,2109659438
